"name","pos"
"20011685_unk_2001",277
"20011685_unk_2001",278
"20011685_unk_2001",287
"20011685_unk_2001",294
"20011685_unk_2001",307
"20021_HCMC_2009",9
"20021_HCMC_2009",16
"20021_HCMC_2009",24
"20021_HCMC_2009",34
"20021_HCMC_2009",113
"20021_HCMC_2009",182
"20021_HCMC_2009",196
"20021_HCMC_2009",198
"20021_HCMC_2009",219
"20021_HCMC_2009",303
"20021_HCMC_2009",327
"20021_HCMC_2009",351
"20021122_unk_2002",9
"20021122_unk_2002",16
"20021122_unk_2002",24
"20021122_unk_2002",34
"20021122_unk_2002",74
"20021122_unk_2002",113
"20021122_unk_2002",140
"20021122_unk_2002",171
"20021122_unk_2002",182
"20021122_unk_2002",198
"20021122_unk_2002",309
"20021122_unk_2002",341
"20021122_unk_2002",351
"20023_HCMC_2009",9
"20023_HCMC_2009",15
"20023_HCMC_2009",24
"20023_HCMC_2009",52
"20023_HCMC_2009",106
"20023_HCMC_2009",113
"20023_HCMC_2009",173
"20023_HCMC_2009",182
"20023_HCMC_2009",189
"20023_HCMC_2009",198
"20023_HCMC_2009",222
"20023_HCMC_2009",274
"20023_HCMC_2009",277
"20023_HCMC_2009",278
"20023_HCMC_2009",287
"20023_HCMC_2009",305
"20023_HCMC_2009",337
"20031275_Iran_2003",9
"20031275_Iran_2003",15
"20031275_Iran_2003",24
"20031275_Iran_2003",52
"20031275_Iran_2003",67
"20031275_Iran_2003",106
"20031275_Iran_2003",113
"20031275_Iran_2003",173
"20031275_Iran_2003",182
"20031275_Iran_2003",189
"20031275_Iran_2003",198
"20031275_Iran_2003",274
"20031275_Iran_2003",277
"20031275_Iran_2003",278
"20031275_Iran_2003",287
"20031275_Iran_2003",305
"20031275_Iran_2003",337
"20037_HCMC_2009",9
"20037_HCMC_2009",16
"20037_HCMC_2009",24
"20037_HCMC_2009",34
"20037_HCMC_2009",99
"20037_HCMC_2009",113
"20037_HCMC_2009",182
"20037_HCMC_2009",196
"20037_HCMC_2009",198
"20037_HCMC_2009",219
"20037_HCMC_2009",327
"20037_HCMC_2009",351
"20040489_unk_2004",9
"20040489_unk_2004",24
"20040489_unk_2004",25
"20040489_unk_2004",26
"20040489_unk_2004",86
"20040489_unk_2004",88
"20040489_unk_2004",94
"20040489_unk_2004",97
"20040489_unk_2004",113
"20040489_unk_2004",130
"20040489_unk_2004",156
"20040489_unk_2004",177
"20040489_unk_2004",182
"20040489_unk_2004",185
"20040489_unk_2004",195
"20040489_unk_2004",198
"20040489_unk_2004",234
"20040489_unk_2004",349
"20040489_unk_2004",351
"20040880_SriLanka_2004",2
"20040880_SriLanka_2004",3
"20040880_SriLanka_2004",9
"20040880_SriLanka_2004",10
"20040880_SriLanka_2004",19
"20040880_SriLanka_2004",24
"20040880_SriLanka_2004",26
"20040880_SriLanka_2004",43
"20040880_SriLanka_2004",47
"20040880_SriLanka_2004",86
"20040880_SriLanka_2004",88
"20040880_SriLanka_2004",113
"20040880_SriLanka_2004",119
"20040880_SriLanka_2004",121
"20040880_SriLanka_2004",130
"20040880_SriLanka_2004",158
"20040880_SriLanka_2004",159
"20040880_SriLanka_2004",180
"20040880_SriLanka_2004",182
"20040880_SriLanka_2004",185
"20040880_SriLanka_2004",187
"20040880_SriLanka_2004",198
"20040880_SriLanka_2004",209
"20040880_SriLanka_2004",213
"20040880_SriLanka_2004",220
"20040880_SriLanka_2004",224
"20040880_SriLanka_2004",225
"20040880_SriLanka_2004",228
"20040880_SriLanka_2004",234
"20040880_SriLanka_2004",248
"20040880_SriLanka_2004",279
"20040880_SriLanka_2004",322
"20040880_SriLanka_2004",335
"20040880_SriLanka_2004",344
"20040880_SriLanka_2004",349
"20040880_SriLanka_2004",351
"20040924_Kenya_Egypt_2004",9
"20040924_Kenya_Egypt_2004",24
"20040924_Kenya_Egypt_2004",29
"20040924_Kenya_Egypt_2004",93
"20040924_Kenya_Egypt_2004",113
"20040924_Kenya_Egypt_2004",132
"20040924_Kenya_Egypt_2004",135
"20040924_Kenya_Egypt_2004",137
"20040924_Kenya_Egypt_2004",138
"20040924_Kenya_Egypt_2004",153
"20040924_Kenya_Egypt_2004",160
"20040924_Kenya_Egypt_2004",174
"20040924_Kenya_Egypt_2004",182
"20040924_Kenya_Egypt_2004",183
"20040924_Kenya_Egypt_2004",198
"20040924_Kenya_Egypt_2004",208
"20040924_Kenya_Egypt_2004",243
"20040924_Kenya_Egypt_2004",256
"20040924_Kenya_Egypt_2004",285
"20040924_Kenya_Egypt_2004",290
"20040924_Kenya_Egypt_2004",310
"20040924_Kenya_Egypt_2004",330
"20040924_Kenya_Egypt_2004",366
"20040924_Kenya_Egypt_2004",372
"20041367_unk_2004",9
"20041367_unk_2004",16
"20041367_unk_2004",24
"20041367_unk_2004",34
"20041367_unk_2004",113
"20041367_unk_2004",182
"20041367_unk_2004",196
"20041367_unk_2004",198
"20041367_unk_2004",219
"20041367_unk_2004",246
"20041367_unk_2004",327
"20041367_unk_2004",351
"20051272_Egypt_2005",9
"20051272_Egypt_2005",12
"20051272_Egypt_2005",13
"20051272_Egypt_2005",16
"20051272_Egypt_2005",24
"20051272_Egypt_2005",28
"20051272_Egypt_2005",34
"20051272_Egypt_2005",49
"20051272_Egypt_2005",70
"20051272_Egypt_2005",91
"20051272_Egypt_2005",113
"20051272_Egypt_2005",124
"20051272_Egypt_2005",142
"20051272_Egypt_2005",166
"20051272_Egypt_2005",182
"20051272_Egypt_2005",193
"20051272_Egypt_2005",196
"20051272_Egypt_2005",198
"20051272_Egypt_2005",251
"20051272_Egypt_2005",253
"20051272_Egypt_2005",265
"20051272_Egypt_2005",351
"20051272_Egypt_2005",376
"20051272_Egypt_2005",385
"20051541_Uzbekistan_2005",9
"20051541_Uzbekistan_2005",16
"20051541_Uzbekistan_2005",24
"20051541_Uzbekistan_2005",31
"20051541_Uzbekistan_2005",34
"20051541_Uzbekistan_2005",113
"20051541_Uzbekistan_2005",114
"20051541_Uzbekistan_2005",182
"20051541_Uzbekistan_2005",196
"20051541_Uzbekistan_2005",198
"20051541_Uzbekistan_2005",219
"20051541_Uzbekistan_2005",291
"20051541_Uzbekistan_2005",327
"20051541_Uzbekistan_2005",351
"20052631_Peru_2005",9
"20052631_Peru_2005",24
"20052631_Peru_2005",29
"20052631_Peru_2005",93
"20052631_Peru_2005",113
"20052631_Peru_2005",132
"20052631_Peru_2005",135
"20052631_Peru_2005",137
"20052631_Peru_2005",138
"20052631_Peru_2005",139
"20052631_Peru_2005",153
"20052631_Peru_2005",160
"20052631_Peru_2005",165
"20052631_Peru_2005",174
"20052631_Peru_2005",182
"20052631_Peru_2005",183
"20052631_Peru_2005",198
"20052631_Peru_2005",208
"20052631_Peru_2005",243
"20052631_Peru_2005",256
"20052631_Peru_2005",285
"20052631_Peru_2005",290
"20052631_Peru_2005",293
"20052631_Peru_2005",308
"20052631_Peru_2005",310
"20052631_Peru_2005",330
"20052631_Peru_2005",366
"20052631_Peru_2005",371
"20052631_Peru_2005",372
"20052631_Peru_2005",373
"20060018_Egypt_2006",9
"20060018_Egypt_2006",16
"20060018_Egypt_2006",24
"20060018_Egypt_2006",34
"20060018_Egypt_2006",113
"20060018_Egypt_2006",182
"20060018_Egypt_2006",196
"20060018_Egypt_2006",198
"20060018_Egypt_2006",219
"20060018_Egypt_2006",327
"20060018_Egypt_2006",351
"20061309_Egypt_2006",5
"20061309_Egypt_2006",7
"20061309_Egypt_2006",9
"20061309_Egypt_2006",24
"20061309_Egypt_2006",42
"20061309_Egypt_2006",59
"20061309_Egypt_2006",65
"20061309_Egypt_2006",71
"20061309_Egypt_2006",73
"20061309_Egypt_2006",77
"20061309_Egypt_2006",95
"20061309_Egypt_2006",110
"20061309_Egypt_2006",113
"20061309_Egypt_2006",116
"20061309_Egypt_2006",118
"20061309_Egypt_2006",175
"20061309_Egypt_2006",182
"20061309_Egypt_2006",198
"20061309_Egypt_2006",207
"20061309_Egypt_2006",211
"20061309_Egypt_2006",229
"20061309_Egypt_2006",255
"20061309_Egypt_2006",270
"20061309_Egypt_2006",271
"20061309_Egypt_2006",281
"20061309_Egypt_2006",282
"20061309_Egypt_2006",288
"20061309_Egypt_2006",318
"20061309_Egypt_2006",325
"20061309_Egypt_2006",329
"20061309_Egypt_2006",336
"20061309_Egypt_2006",339
"20061309_Egypt_2006",345
"20061309_Egypt_2006",348
"20061309_Egypt_2006",351
"20061309_Egypt_2006",352
"20061309_Egypt_2006",353
"20061309_Egypt_2006",358
"20061309_Egypt_2006",364
"20061309_Egypt_2006",369
"20061758_Dominican",9
"20061758_Dominican",24
"20061758_Dominican",29
"20061758_Dominican",113
"20061758_Dominican",132
"20061758_Dominican",182
"20061758_Dominican",198
"20062087_Egypt_Tunisia_2006",9
"20062087_Egypt_Tunisia_2006",24
"20062087_Egypt_Tunisia_2006",52
"20062087_Egypt_Tunisia_2006",63
"20062087_Egypt_Tunisia_2006",113
"20062087_Egypt_Tunisia_2006",173
"20062087_Egypt_Tunisia_2006",182
"20062087_Egypt_Tunisia_2006",189
"20062087_Egypt_Tunisia_2006",198
"20062087_Egypt_Tunisia_2006",274
"20062087_Egypt_Tunisia_2006",276
"20062087_Egypt_Tunisia_2006",277
"20062087_Egypt_Tunisia_2006",278
"20062087_Egypt_Tunisia_2006",287
"20062087_Egypt_Tunisia_2006",305
"20062087_Egypt_Tunisia_2006",317
"20062087_Egypt_Tunisia_2006",334
"20062087_Egypt_Tunisia_2006",370
"20062313_Nepal_2006",9
"20062313_Nepal_2006",16
"20062313_Nepal_2006",24
"20062313_Nepal_2006",34
"20062313_Nepal_2006",113
"20062313_Nepal_2006",182
"20062313_Nepal_2006",196
"20062313_Nepal_2006",198
"20062313_Nepal_2006",219
"20062313_Nepal_2006",327
"20062313_Nepal_2006",351
"20070_HCMC_2009",9
"20070_HCMC_2009",16
"20070_HCMC_2009",24
"20070_HCMC_2009",34
"20070_HCMC_2009",89
"20070_HCMC_2009",113
"20070_HCMC_2009",182
"20070_HCMC_2009",196
"20070_HCMC_2009",198
"20070_HCMC_2009",219
"20070_HCMC_2009",327
"20070_HCMC_2009",351
"20071599_unk_2007",9
"20071599_unk_2007",16
"20071599_unk_2007",24
"20071599_unk_2007",34
"20071599_unk_2007",113
"20071599_unk_2007",182
"20071599_unk_2007",196
"20071599_unk_2007",198
"20071599_unk_2007",204
"20071599_unk_2007",219
"20071599_unk_2007",295
"20071599_unk_2007",327
"20071599_unk_2007",342
"20071599_unk_2007",351
"20081885_unk_2008",9
"20081885_unk_2008",16
"20081885_unk_2008",24
"20081885_unk_2008",34
"20081885_unk_2008",113
"20081885_unk_2008",125
"20081885_unk_2008",182
"20081885_unk_2008",196
"20081885_unk_2008",198
"20081885_unk_2008",219
"20081885_unk_2008",327
"20081885_unk_2008",351
"20094_HCMC_2009",9
"20094_HCMC_2009",16
"20094_HCMC_2009",24
"20094_HCMC_2009",34
"20094_HCMC_2009",101
"20094_HCMC_2009",113
"20094_HCMC_2009",182
"20094_HCMC_2009",196
"20094_HCMC_2009",198
"20094_HCMC_2009",219
"20094_HCMC_2009",299
"20094_HCMC_2009",327
"20094_HCMC_2009",351
"20228_HCMC_2009",9
"20228_HCMC_2009",16
"20228_HCMC_2009",24
"20228_HCMC_2009",34
"20228_HCMC_2009",113
"20228_HCMC_2009",182
"20228_HCMC_2009",196
"20228_HCMC_2009",198
"20228_HCMC_2009",219
"20228_HCMC_2009",327
"20228_HCMC_2009",351
"20261_HCMC_2009",9
"20261_HCMC_2009",16
"20261_HCMC_2009",24
"20261_HCMC_2009",34
"20261_HCMC_2009",90
"20261_HCMC_2009",101
"20261_HCMC_2009",113
"20261_HCMC_2009",182
"20261_HCMC_2009",196
"20261_HCMC_2009",198
"20261_HCMC_2009",219
"20261_HCMC_2009",327
"20261_HCMC_2009",351
"20263_HCMC_2009",9
"20263_HCMC_2009",16
"20263_HCMC_2009",24
"20263_HCMC_2009",34
"20263_HCMC_2009",113
"20263_HCMC_2009",182
"20263_HCMC_2009",196
"20263_HCMC_2009",198
"20263_HCMC_2009",219
"20263_HCMC_2009",327
"20263_HCMC_2009",351
"20343_HCMC_2009",9
"20343_HCMC_2009",13
"20343_HCMC_2009",16
"20343_HCMC_2009",24
"20343_HCMC_2009",28
"20343_HCMC_2009",34
"20343_HCMC_2009",49
"20343_HCMC_2009",70
"20343_HCMC_2009",91
"20343_HCMC_2009",113
"20343_HCMC_2009",124
"20343_HCMC_2009",142
"20343_HCMC_2009",166
"20343_HCMC_2009",182
"20343_HCMC_2009",196
"20343_HCMC_2009",198
"20343_HCMC_2009",251
"20343_HCMC_2009",253
"20343_HCMC_2009",265
"20343_HCMC_2009",351
"20343_HCMC_2009",376
"20343_HCMC_2009",385
"2073_France_1973",5
"2073_France_1973",9
"2073_France_1973",24
"2073_France_1973",30
"2073_France_1973",42
"2073_France_1973",50
"2073_France_1973",71
"2073_France_1973",73
"2073_France_1973",77
"2073_France_1973",95
"2073_France_1973",108
"2073_France_1973",113
"2073_France_1973",116
"2073_France_1973",117
"2073_France_1973",118
"2073_France_1973",129
"2073_France_1973",170
"2073_France_1973",175
"2073_France_1973",182
"2073_France_1973",198
"2073_France_1973",211
"2073_France_1973",217
"2073_France_1973",229
"2073_France_1973",255
"2073_France_1973",267
"2073_France_1973",270
"2073_France_1973",271
"2073_France_1973",281
"2073_France_1973",282
"2073_France_1973",306
"2073_France_1973",318
"2073_France_1973",324
"2073_France_1973",325
"2073_France_1973",329
"2073_France_1973",351
"2073_France_1973",353
"2073_France_1973",364
"2073_France_1973",369
"2073_France_1973",384
"2225_French",37
"2225_French",60
"2225_French",64
"2225_French",69
"2225_French",82
"2225_French",113
"2225_French",115
"2225_French",162
"2225_French",182
"2225_French",280
"2574_France_1974",9
"2574_France_1974",16
"2574_France_1974",24
"2574_France_1974",34
"2574_France_1974",112
"2574_France_1974",113
"2574_France_1974",114
"2574_France_1974",182
"2574_France_1974",196
"2574_France_1974",198
"2574_France_1974",219
"2574_France_1974",291
"2574_France_1974",327
"2574_France_1974",351
"259_France_1959",9
"259_France_1959",15
"259_France_1959",24
"259_France_1959",52
"259_France_1959",67
"259_France_1959",106
"259_France_1959",113
"259_France_1959",173
"259_France_1959",182
"259_France_1959",189
"259_France_1959",198
"259_France_1959",274
"259_France_1959",277
"259_France_1959",278
"259_France_1959",287
"259_France_1959",305
"259_France_1959",337
"259_France_1959",357
"259_France_1959",362
"273_Senegal_1973",9
"273_Senegal_1973",16
"273_Senegal_1973",24
"273_Senegal_1973",34
"273_Senegal_1973",79
"273_Senegal_1973",113
"273_Senegal_1973",182
"273_Senegal_1973",196
"273_Senegal_1973",198
"273_Senegal_1973",219
"273_Senegal_1973",289
"273_Senegal_1973",327
"273_Senegal_1973",351
"30003_HCMC_2009",9
"30003_HCMC_2009",16
"30003_HCMC_2009",24
"30003_HCMC_2009",34
"30003_HCMC_2009",99
"30003_HCMC_2009",113
"30003_HCMC_2009",182
"30003_HCMC_2009",196
"30003_HCMC_2009",198
"30003_HCMC_2009",219
"30003_HCMC_2009",316
"30003_HCMC_2009",327
"30003_HCMC_2009",351
"30008_HCMC_2009",9
"30008_HCMC_2009",15
"30008_HCMC_2009",24
"30008_HCMC_2009",52
"30008_HCMC_2009",67
"30008_HCMC_2009",98
"30008_HCMC_2009",106
"30008_HCMC_2009",113
"30008_HCMC_2009",173
"30008_HCMC_2009",182
"30008_HCMC_2009",189
"30008_HCMC_2009",198
"30008_HCMC_2009",274
"30008_HCMC_2009",277
"30008_HCMC_2009",278
"30008_HCMC_2009",287
"30008_HCMC_2009",305
"30008_HCMC_2009",337
"30008_HCMC_2009",357
"30010_HCMC_2009",9
"30010_HCMC_2009",15
"30010_HCMC_2009",24
"30010_HCMC_2009",52
"30010_HCMC_2009",67
"30010_HCMC_2009",106
"30010_HCMC_2009",113
"30010_HCMC_2009",173
"30010_HCMC_2009",182
"30010_HCMC_2009",189
"30010_HCMC_2009",198
"30010_HCMC_2009",272
"30010_HCMC_2009",274
"30010_HCMC_2009",277
"30010_HCMC_2009",278
"30010_HCMC_2009",287
"30010_HCMC_2009",305
"30010_HCMC_2009",337
"30010_HCMC_2009",357
"30037_HCMC_2009",9
"30037_HCMC_2009",16
"30037_HCMC_2009",24
"30037_HCMC_2009",34
"30037_HCMC_2009",113
"30037_HCMC_2009",136
"30037_HCMC_2009",182
"30037_HCMC_2009",196
"30037_HCMC_2009",198
"30037_HCMC_2009",219
"30037_HCMC_2009",327
"30037_HCMC_2009",351
"30054_HCMC_2009",9
"30054_HCMC_2009",24
"30054_HCMC_2009",29
"30054_HCMC_2009",113
"30054_HCMC_2009",132
"30054_HCMC_2009",182
"30054_HCMC_2009",198
"30054_HCMC_2009",290
"30059_HCMC_2009",9
"30059_HCMC_2009",12
"30059_HCMC_2009",13
"30059_HCMC_2009",16
"30059_HCMC_2009",24
"30059_HCMC_2009",28
"30059_HCMC_2009",34
"30059_HCMC_2009",49
"30059_HCMC_2009",70
"30059_HCMC_2009",91
"30059_HCMC_2009",113
"30059_HCMC_2009",124
"30059_HCMC_2009",142
"30059_HCMC_2009",166
"30059_HCMC_2009",182
"30059_HCMC_2009",196
"30059_HCMC_2009",198
"30059_HCMC_2009",251
"30059_HCMC_2009",253
"30059_HCMC_2009",265
"30059_HCMC_2009",351
"30059_HCMC_2009",376
"30059_HCMC_2009",385
"30071_HCMC_2009",9
"30071_HCMC_2009",24
"30071_HCMC_2009",29
"30071_HCMC_2009",113
"30071_HCMC_2009",132
"30071_HCMC_2009",182
"30071_HCMC_2009",198
"30071_HCMC_2009",244
"30071_HCMC_2009",290
"30073_HCMC_2009",9
"30073_HCMC_2009",16
"30073_HCMC_2009",24
"30073_HCMC_2009",34
"30073_HCMC_2009",113
"30073_HCMC_2009",127
"30073_HCMC_2009",182
"30073_HCMC_2009",196
"30073_HCMC_2009",198
"30073_HCMC_2009",219
"30073_HCMC_2009",327
"30073_HCMC_2009",351
"30073_HCMC_2009",380
"30100_HCMC_2009",9
"30100_HCMC_2009",16
"30100_HCMC_2009",24
"30100_HCMC_2009",34
"30100_HCMC_2009",113
"30100_HCMC_2009",182
"30100_HCMC_2009",196
"30100_HCMC_2009",198
"30100_HCMC_2009",219
"30100_HCMC_2009",327
"30100_HCMC_2009",351
"30112_HCMC_2009",9
"30112_HCMC_2009",16
"30112_HCMC_2009",24
"30112_HCMC_2009",34
"30112_HCMC_2009",113
"30112_HCMC_2009",178
"30112_HCMC_2009",182
"30112_HCMC_2009",196
"30112_HCMC_2009",198
"30112_HCMC_2009",219
"30112_HCMC_2009",268
"30112_HCMC_2009",291
"30112_HCMC_2009",327
"30112_HCMC_2009",347
"30112_HCMC_2009",351
"30124_HCMC_2009",9
"30124_HCMC_2009",13
"30124_HCMC_2009",16
"30124_HCMC_2009",24
"30124_HCMC_2009",34
"30124_HCMC_2009",35
"30124_HCMC_2009",49
"30124_HCMC_2009",56
"30124_HCMC_2009",57
"30124_HCMC_2009",80
"30124_HCMC_2009",84
"30124_HCMC_2009",91
"30124_HCMC_2009",96
"30124_HCMC_2009",113
"30124_HCMC_2009",141
"30124_HCMC_2009",142
"30124_HCMC_2009",155
"30124_HCMC_2009",166
"30124_HCMC_2009",182
"30124_HCMC_2009",196
"30124_HCMC_2009",197
"30124_HCMC_2009",198
"30124_HCMC_2009",216
"30124_HCMC_2009",221
"30124_HCMC_2009",251
"30124_HCMC_2009",300
"30124_HCMC_2009",340
"30124_HCMC_2009",351
"30124_HCMC_2009",383
"30162_HCMC_2009",9
"30162_HCMC_2009",16
"30162_HCMC_2009",24
"30162_HCMC_2009",27
"30162_HCMC_2009",34
"30162_HCMC_2009",83
"30162_HCMC_2009",113
"30162_HCMC_2009",182
"30162_HCMC_2009",196
"30162_HCMC_2009",198
"30162_HCMC_2009",219
"30162_HCMC_2009",327
"30162_HCMC_2009",351
"30164_HCMC_2009",9
"30164_HCMC_2009",15
"30164_HCMC_2009",24
"30164_HCMC_2009",52
"30164_HCMC_2009",106
"30164_HCMC_2009",113
"30164_HCMC_2009",145
"30164_HCMC_2009",151
"30164_HCMC_2009",173
"30164_HCMC_2009",182
"30164_HCMC_2009",189
"30164_HCMC_2009",198
"30164_HCMC_2009",272
"30164_HCMC_2009",274
"30164_HCMC_2009",277
"30164_HCMC_2009",278
"30164_HCMC_2009",287
"30164_HCMC_2009",305
"30164_HCMC_2009",337
"30169_HCMC_2009",18
"30169_HCMC_2009",113
"30169_HCMC_2009",150
"30169_HCMC_2009",157
"30169_HCMC_2009",182
"30169_HCMC_2009",283
"30169_HCMC_2009",326
"30169_HCMC_2009",374
"30172_HCMC_2009",9
"30172_HCMC_2009",24
"30172_HCMC_2009",81
"30172_HCMC_2009",113
"30172_HCMC_2009",118
"30172_HCMC_2009",182
"30172_HCMC_2009",198
"30172_HCMC_2009",211
"30172_HCMC_2009",229
"30172_HCMC_2009",240
"30172_HCMC_2009",249
"30172_HCMC_2009",271
"30172_HCMC_2009",281
"30172_HCMC_2009",323
"30172_HCMC_2009",325
"30172_HCMC_2009",351
"30172_HCMC_2009",360
"30174_HCMC_2009",2
"30174_HCMC_2009",3
"30174_HCMC_2009",9
"30174_HCMC_2009",10
"30174_HCMC_2009",19
"30174_HCMC_2009",22
"30174_HCMC_2009",24
"30174_HCMC_2009",26
"30174_HCMC_2009",43
"30174_HCMC_2009",47
"30174_HCMC_2009",76
"30174_HCMC_2009",86
"30174_HCMC_2009",88
"30174_HCMC_2009",113
"30174_HCMC_2009",119
"30174_HCMC_2009",121
"30174_HCMC_2009",130
"30174_HCMC_2009",158
"30174_HCMC_2009",159
"30174_HCMC_2009",182
"30174_HCMC_2009",185
"30174_HCMC_2009",187
"30174_HCMC_2009",198
"30174_HCMC_2009",209
"30174_HCMC_2009",213
"30174_HCMC_2009",220
"30174_HCMC_2009",224
"30174_HCMC_2009",225
"30174_HCMC_2009",228
"30174_HCMC_2009",234
"30174_HCMC_2009",248
"30174_HCMC_2009",279
"30174_HCMC_2009",322
"30174_HCMC_2009",333
"30174_HCMC_2009",335
"30174_HCMC_2009",344
"30174_HCMC_2009",349
"30174_HCMC_2009",351
"30233_HCMC_2009",2
"30233_HCMC_2009",3
"30233_HCMC_2009",9
"30233_HCMC_2009",10
"30233_HCMC_2009",19
"30233_HCMC_2009",22
"30233_HCMC_2009",24
"30233_HCMC_2009",26
"30233_HCMC_2009",43
"30233_HCMC_2009",47
"30233_HCMC_2009",76
"30233_HCMC_2009",86
"30233_HCMC_2009",88
"30233_HCMC_2009",113
"30233_HCMC_2009",119
"30233_HCMC_2009",121
"30233_HCMC_2009",130
"30233_HCMC_2009",158
"30233_HCMC_2009",159
"30233_HCMC_2009",182
"30233_HCMC_2009",185
"30233_HCMC_2009",187
"30233_HCMC_2009",198
"30233_HCMC_2009",209
"30233_HCMC_2009",213
"30233_HCMC_2009",220
"30233_HCMC_2009",224
"30233_HCMC_2009",225
"30233_HCMC_2009",228
"30233_HCMC_2009",234
"30233_HCMC_2009",248
"30233_HCMC_2009",279
"30233_HCMC_2009",322
"30233_HCMC_2009",333
"30233_HCMC_2009",335
"30233_HCMC_2009",344
"30233_HCMC_2009",349
"30233_HCMC_2009",351
"30293_HCMC_2009",9
"30293_HCMC_2009",16
"30293_HCMC_2009",24
"30293_HCMC_2009",34
"30293_HCMC_2009",113
"30293_HCMC_2009",182
"30293_HCMC_2009",196
"30293_HCMC_2009",198
"30293_HCMC_2009",219
"30293_HCMC_2009",327
"30293_HCMC_2009",351
"30366_HCMC_2009",9
"30366_HCMC_2009",16
"30366_HCMC_2009",24
"30366_HCMC_2009",34
"30366_HCMC_2009",75
"30366_HCMC_2009",113
"30366_HCMC_2009",182
"30366_HCMC_2009",196
"30366_HCMC_2009",198
"30366_HCMC_2009",219
"30366_HCMC_2009",327
"30366_HCMC_2009",351
"30371_HCMC_2009",9
"30371_HCMC_2009",16
"30371_HCMC_2009",24
"30371_HCMC_2009",34
"30371_HCMC_2009",113
"30371_HCMC_2009",182
"30371_HCMC_2009",196
"30371_HCMC_2009",198
"30371_HCMC_2009",219
"30371_HCMC_2009",327
"30371_HCMC_2009",351
"30387_HCMC_2010",9
"30387_HCMC_2010",16
"30387_HCMC_2010",24
"30387_HCMC_2010",34
"30387_HCMC_2010",113
"30387_HCMC_2010",182
"30387_HCMC_2010",196
"30387_HCMC_2010",198
"30387_HCMC_2010",219
"30387_HCMC_2010",327
"30387_HCMC_2010",351
"30450_HCMC_2010",9
"30450_HCMC_2010",16
"30450_HCMC_2010",24
"30450_HCMC_2010",34
"30450_HCMC_2010",113
"30450_HCMC_2010",182
"30450_HCMC_2010",196
"30450_HCMC_2010",198
"30450_HCMC_2010",219
"30450_HCMC_2010",327
"30450_HCMC_2010",351
"30451_HCMC_2010",9
"30451_HCMC_2010",16
"30451_HCMC_2010",23
"30451_HCMC_2010",24
"30451_HCMC_2010",34
"30451_HCMC_2010",46
"30451_HCMC_2010",113
"30451_HCMC_2010",182
"30451_HCMC_2010",196
"30451_HCMC_2010",198
"30451_HCMC_2010",219
"30451_HCMC_2010",263
"30451_HCMC_2010",296
"30451_HCMC_2010",327
"30451_HCMC_2010",343
"30451_HCMC_2010",351
"31382_Israel_2003",4
"31382_Israel_2003",9
"31382_Israel_2003",24
"31382_Israel_2003",33
"31382_Israel_2003",36
"31382_Israel_2003",52
"31382_Israel_2003",103
"31382_Israel_2003",105
"31382_Israel_2003",107
"31382_Israel_2003",113
"31382_Israel_2003",169
"31382_Israel_2003",172
"31382_Israel_2003",182
"31382_Israel_2003",189
"31382_Israel_2003",198
"31382_Israel_2003",200
"31382_Israel_2003",232
"31382_Israel_2003",233
"31382_Israel_2003",274
"31382_Israel_2003",277
"31382_Israel_2003",278
"31382_Israel_2003",287
"31382_Israel_2003",294
"31382_Israel_2003",307
"36224_Senegal_2003",9
"36224_Senegal_2003",16
"36224_Senegal_2003",24
"36224_Senegal_2003",34
"36224_Senegal_2003",99
"36224_Senegal_2003",113
"36224_Senegal_2003",182
"36224_Senegal_2003",196
"36224_Senegal_2003",198
"36224_Senegal_2003",219
"36224_Senegal_2003",327
"36224_Senegal_2003",351
"373_Cameroun_1973",9
"373_Cameroun_1973",24
"373_Cameroun_1973",52
"373_Cameroun_1973",63
"373_Cameroun_1973",113
"373_Cameroun_1973",164
"373_Cameroun_1973",173
"373_Cameroun_1973",182
"373_Cameroun_1973",189
"373_Cameroun_1973",198
"373_Cameroun_1973",205
"373_Cameroun_1973",274
"373_Cameroun_1973",276
"373_Cameroun_1973",277
"373_Cameroun_1973",278
"373_Cameroun_1973",287
"373_Cameroun_1973",305
"373_Cameroun_1973",317
"4374_France_1974",1
"4374_France_1974",9
"4374_France_1974",24
"4374_France_1974",29
"4374_France_1974",38
"4374_France_1974",113
"4374_France_1974",132
"4374_France_1974",137
"4374_France_1974",153
"4374_France_1974",160
"4374_France_1974",174
"4374_France_1974",182
"4374_France_1974",183
"4374_France_1974",184
"4374_France_1974",198
"4374_France_1974",208
"4374_France_1974",247
"4374_France_1974",290
"4374_France_1974",304
"4374_France_1974",328
"4374_France_1974",372
"4374_France_1974",375
"4474_France_1974",2
"4474_France_1974",3
"4474_France_1974",9
"4474_France_1974",10
"4474_France_1974",19
"4474_France_1974",22
"4474_France_1974",24
"4474_France_1974",26
"4474_France_1974",43
"4474_France_1974",47
"4474_France_1974",76
"4474_France_1974",86
"4474_France_1974",88
"4474_France_1974",113
"4474_France_1974",119
"4474_France_1974",121
"4474_France_1974",130
"4474_France_1974",158
"4474_France_1974",159
"4474_France_1974",182
"4474_France_1974",185
"4474_France_1974",187
"4474_France_1974",198
"4474_France_1974",209
"4474_France_1974",213
"4474_France_1974",220
"4474_France_1974",224
"4474_France_1974",225
